,iteration,prompt_version,start,end,type,wh_counter,wh_trap,delta,delta_us,delta_min,avg_wh_counter,avg_wh_trap
79,7,V19a,2026-04-21 14:04:30.589268+02:00,2026-04-21 14:43:57.527552+02:00,global,252.0,253.18972222222223,2366938284.0,2366938284.0,39.4489714,383.27995543123336,385.08946606737976
80,7,V20,2026-04-21 14:43:57.527585+02:00,2026-04-21 14:45:33.040144+02:00,cluster,10.0,10.231944444444444,95512559.0,95512559.0,1.5918759833333334,376.9137836627328,385.65608947824336
81,7,V20,2026-04-21 14:45:33.040169+02:00,2026-04-21 15:24:25.743401+02:00,global,249.0,249.42888888888888,2332703232.0,2332703232.0,38.8783872,384.2751995638337,384.93709258941
82,7,V21,2026-04-21 15:24:25.743471+02:00,2026-04-21 15:25:37.396932+02:00,cluster,8.0,7.491388888888888,71653461.0,71653461.0,1.19422435,401.93452762874915,376.3809817923519
83,7,V21,2026-04-21 15:25:37.396958+02:00,2026-04-21 16:05:37.766977+02:00,global,257.0,256.4327777777778,2400370019.0,2400370019.0,40.00616698333334,385.4405748599712,384.5898726832915
84,7,V22b,2026-04-21 16:05:37.767037+02:00,2026-04-21 16:07:19.883511+02:00,cluster,11.0,10.950277777777778,102116474.0,102116474.0,1.7019412333333332,387.79247313220003,386.03957281172876
85,7,V22b,2026-04-21 16:07:19.883536+02:00,2026-04-21 16:48:02.731407+02:00,global,261.0,261.5797222222222,2442847871.0,2442847871.0,40.714131183333336,384.6330388209426,385.48736954893246
86,7,V23,2026-04-21 16:48:02.731461+02:00,2026-04-21 16:49:19.878237+02:00,cluster,8.0,8.17,77146776.0,77146776.0,1.2857796,373.31436896339,381.247299303862
87,7,V23,2026-04-21 16:49:19.878263+02:00,2026-04-21 17:28:18.918634+02:00,global,249.0,250.1952777777778,2339040371.0,2339040371.0,38.984006183333335,383.2340865569438,385.07372987962856
88,8,V18,2026-04-21 17:28:18.918716+02:00,2026-04-21 18:06:34.296840+02:00,global,245.0,244.8122222222222,2295378124.0,2295378124.0,38.25630206666667,384.25041642507176,383.95591157075955
89,8,V19a,2026-04-21 18:06:34.296873+02:00,2026-04-21 18:08:17.680528+02:00,cluster,11.0,10.838055555555556,103383655.0,103383655.0,1.7230609166666666,383.0392725039563,377.40008321431475
90,8,V19a,2026-04-21 18:08:17.680554+02:00,2026-04-21 18:47:46.304148+02:00,global,253.0,253.3152777777778,2368623594.0,2368623594.0,39.4770599,384.52711621515664,385.0062974590128
91,8,V20,2026-04-21 18:47:46.304181+02:00,2026-04-21 18:49:21.713185+02:00,cluster,10.0,10.086944444444445,95409004.0,95409004.0,1.5901500666666666,377.3228782474241,380.6034910499642
92,8,V20,2026-04-21 18:49:21.713210+02:00,2026-04-21 19:28:14.767122+02:00,global,248.0,249.13750000000002,2333053912.0,2333053912.0,38.88423186666667,382.6743974530152,384.4296076429459
93,8,V21,2026-04-21 19:28:14.767180+02:00,2026-04-21 19:29:26.445149+02:00,cluster,7.0,7.55111111111111,71677969.0,71677969.0,1.1946328166666667,351.57246154672714,379.25181724945355
94,8,V21,2026-04-21 19:29:26.445173+02:00,2026-04-21 20:09:27.206089+02:00,global,256.0,256.2777777777778,2400760916.0,2400760916.0,40.01268193333333,383.8782920273099,384.29482663237434
95,8,V22b,2026-04-21 20:09:27.206150+02:00,2026-04-21 20:11:09.514483+02:00,cluster,11.0,10.943333333333335,102308333.0,102308333.0,1.7051388833333334,387.06524521321245,385.0712727378717
96,8,V22b,2026-04-21 20:11:09.514510+02:00,2026-04-21 20:51:52.524813+02:00,global,260.0,262.12166666666667,2443010303.0,2443010303.0,40.71683838333333,383.13387334085263,386.2603439867687
97,8,V23,2026-04-21 20:51:52.524847+02:00,2026-04-21 20:53:09.667494+02:00,cluster,8.0,8.154444444444444,77142647.0,77142647.0,1.2857107833333334,373.334350323758,380.54177736473054
98,8,V23,2026-04-21 20:53:09.667518+02:00,2026-04-21 21:32:11.029662+02:00,global,250.0,250.4666666666667,2341362144.0,2341362144.0,39.0227024,384.3916253221868,385.1091563561217
99,9,V18,2026-04-21 21:32:11.029736+02:00,2026-04-21 22:10:26.030002+02:00,global,245.0,245.18138888888888,2295000266.0,2295000266.0,38.25000443333333,384.3136809466496,384.5982125040851
100,9,V19a,2026-04-21 22:10:26.030072+02:00,2026-04-21 22:12:09.264157+02:00,cluster,10.0,10.904444444444445,103234085.0,103234085.0,1.7205680833333334,348.72203303782857,380.2620035814722
101,9,V19a,2026-04-21 22:12:09.264182+02:00,2026-04-21 22:51:38.505378+02:00,global,252.0,253.0958333333333,2369241196.0,2369241196.0,39.487353266666666,382.9074057684079,384.5724958430952
102,9,V20,2026-04-21 22:51:38.505440+02:00,2026-04-21 22:53:14.001702+02:00,cluster,10.0,10.17,95496262.0,95496262.0,1.5916043666666666,376.97810622158175,383.38673402734867
103,9,V20,2026-04-21 22:53:14.001728+02:00,2026-04-21 23:32:07.480105+02:00,global,249.0,249.72555555555556,2333478377.0,2333478377.0,38.891306283333336,384.14754935610017,385.26690834641494
104,9,V21,2026-04-21 23:32:07.480160+02:00,2026-04-21 23:33:19.118530+02:00,cluster,8.0,7.504722222222221,71638370.0,71638370.0,1.1939728333333333,402.0191972542089,377.1303004242
105,9,V21,2026-04-21 23:33:19.118555+02:00,2026-04-22 00:13:18.724405+02:00,global,256.0,256.9080555555555,2399605850.0,2399605850.0,39.993430833333335,384.0630743586494,385.4253814225365
106,9,V22b,2026-04-22 00:13:18.724466+02:00,2026-04-22 00:15:01.697554+02:00,cluster,11.0,10.827499999999999,102973088.0,102973088.0,1.7162181333333333,384.566499549863,378.5357976251038
107,9,V22b,2026-04-22 00:15:01.697579+02:00,2026-04-22 00:55:45.130182+02:00,global,260.0,261.4461111111111,2443432603.0,2443432603.0,40.723876716666666,383.0676560715434,385.1982652782832
108,9,V23,2026-04-22 00:55:45.130241+02:00,2026-04-22 00:57:02.516391+02:00,cluster,8.0,8.106666666666666,77386150.0,77386150.0,1.2897691666666666,372.1596177093705,377.1217459454953
109,9,V23,2026-04-22 00:57:02.516415+02:00,2026-04-22 01:36:01.358467+02:00,global,248.0,248.83583333333334,2338842052.0,2338842052.0,38.980700866666666,381.72735915901,383.01389323574557
